pl_name,hostname,ra,dec,sy_dist,disc_year,discoverymethod,disc_facility,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,sy_pnum,method,survey,has_distance,kepler_offset_deg,x_pc,y_pc,z_pc,within_2000_pc
TOI-431 d,TOI-431,83.2692502,-26.7238698,32.5686,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),3.29,9.9,12.46103,633.0,28.3588,4850.0,3,Transit,TESS,True,151.7391313485516,3.41,28.89,-14.65,True
L 98-59 e,L 98-59,124.5328604,-68.3144658,10.6194,2021,Radial Velocity,Multiple Observatories,1.49,2.82,12.8278,347.0,2.4,3415.0,5,Radial Velocity,Radial Velocity,True,155.11814312251693,-2.22,3.23,-9.87,True
HD 63935 b,HD 63935,117.9246417,9.3852412,48.9739,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),2.91575244,10.5,9.058807,825.22,115.6,5513.0,2,Transit,TESS,True,125.71586206665299,-22.63,42.69,7.99,True
HD 63935 c,HD 63935,117.9246417,9.3852412,48.9739,2021,Radial Velocity,Multiple Observatories,3.06451296,11.1,21.4027,619.59,36.7,5513.0,2,Radial Velocity,Radial Velocity,True,125.71586206665299,-22.63,42.69,7.99,True
GJ 367 b,GJ 367,146.121464,-45.7790165,9.41263,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),0.736,0.503,0.3219226,1329.0,579.0,3535.0,3,Transit,TESS,True,155.16380342718315,-5.45,3.66,-6.75,True
TOI-2109 b,TOI-2109,253.1862971,16.5799153,262.041,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),15.098497,1595.49860314,0.67247414,3646.0,14429.0,6540.0,1,Transit,TESS,True,42.05679780552659,-72.65,-240.41,74.77,True
HATS-75 b,HATS-75,60.9493919,-25.4089214,194.964,2021,Transit,HATSouth,9.90873894,156.05374784,2.7886556,772.3,59.26,3790.4,1,Transit,Other transit,True,135.83146545646412,85.51,153.95,-83.65,True
LTT 1445 A c,LTT 1445 A,45.4624781,-16.5944956,6.86929,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.147,1.54,3.1239035,508.0,10.9,3340.0,2,Transit,TESS,True,119.13343230844694,4.62,4.69,-1.96,True
TOI-500 b,TOI-500,106.559098,-47.5878156,47.3924,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.166,1.42,0.548177,1617.0,1138.0,4440.0,4,Transit,TESS,True,175.7984122393855,-9.11,30.64,-34.99,True
TOI-1075 b,TOI-1075,309.9712091,-65.4496994,61.4592,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.791,9.95,0.6047328,1323.0,509.2,3875.0,1,Transit,TESS,True,110.9686656280625,16.4,-19.57,-55.9,True
TOI-1442 b,TOI-1442,287.2921006,74.1742762,41.1659,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.17,1.71,0.4090677,1072.0,207.0242,3330.0,1,Transit,TESS,True,29.71328729578181,3.34,-10.72,39.61,True
TOI-2260 b,TOI-2260,247.6669998,49.0467891,101.251,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.62,3.26,0.3524728,2609.0,1844.98,5534.0,1,Transit,TESS,True,29.394154582690383,-25.22,-61.39,76.47,True
TOI-2445 b,TOI-2445,43.3161555,0.0523366,48.582,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.25,2.1,0.3711281,1060.0,204.4874,3333.0,1,Transit,TESS,True,105.90402182705404,35.35,33.33,0.04,True
GJ 3929 b,GJ 3929,239.5775678,35.4081141,15.8095,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.09,1.75,2.616235,568.0,17.3,3384.0,2,Transit,TESS,True,39.53416875814141,-6.52,-11.11,9.16,True
WASP-189 b,WASP-189,225.686732,-3.0314874,99.731,2020,Transit,CHaracterising ExOPlanets Satellite (CHEOPS),18.14733975,632.47852993,2.724033,3353.0,8083.7169,8000.0,1,Transit,Other transit,True,74.68241332878199,-69.57,-71.26,-5.27,True
TOI-1670 b,TOI-1670,259.0172522,72.1611806,168.067,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),2.06,41.31769291,10.98462,1062.0,196.694,6170.0,2,Transit,TESS,True,31.43721459340887,-9.81,-50.54,159.99,True
TOI-1670 c,TOI-1670,259.0172522,72.1611806,168.067,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),11.06326395,200.23189641,40.74976,684.0,14.5514,6170.0,2,Transit,TESS,True,31.43721459340887,-9.81,-50.54,159.99,True
TOI-500 c,TOI-500,106.559098,-47.5878156,47.3924,2022,Radial Velocity,La Silla Observatory,2.09,5.03,6.6356,,,4440.0,4,Radial Velocity,Radial Velocity,True,175.7984122393855,-9.11,30.64,-34.99,True
TOI-500 d,TOI-500,106.559098,-47.5878156,47.3924,2022,Radial Velocity,La Silla Observatory,6.35,33.12,26.233,,,4440.0,4,Radial Velocity,Radial Velocity,True,175.7984122393855,-9.11,30.64,-34.99,True
TOI-500 e,TOI-500,106.559098,-47.5878156,47.3924,2022,Radial Velocity,La Silla Observatory,3.99,15.05,61.3,,,4440.0,4,Radial Velocity,Radial Velocity,True,175.7984122393855,-9.11,30.64,-34.99,True
HD 260655 b,HD 260655,99.2915429,17.5662696,10.0055,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.24,2.14,2.76953,709.0,42.2,3803.0,2,Transit,TESS,True,117.07090605353366,-1.54,9.41,3.02,True
HD 260655 c,HD 260655,99.2915429,17.5662696,10.0055,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.533,3.09,5.70588,557.0,16.1,3803.0,2,Transit,TESS,True,117.07090605353366,-1.54,9.41,3.02,True
TOI-3714 b,TOI-3714,69.5523415,39.4580035,112.71,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),11.32107051,222.4798849,2.154849,750.0,54.0,3660.0,1,Transit,TESS,True,88.24965728708627,30.4,81.54,71.63,True
GJ 3929 c,GJ 3929,239.5775678,35.4081141,15.8095,2022,Radial Velocity,Multiple Observatories,2.26,5.71,15.04,317.0,1.68,3384.0,2,Radial Velocity,Radial Velocity,True,39.53416875814141,-6.52,-11.11,9.16,True
GJ 3090 b,GJ 3090,20.4384281,-46.7147234,22.4751,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),2.18,4.52,2.85310198,723.0,45.4,3707.0,2,Transit,TESS,True,120.54918625875064,14.44,5.38,-16.36,True
TOI-181 b,TOI-181,352.1725409,-34.4914099,96.2338,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),6.9559,46.1687,4.532,895.1,102.43,4994.0,1,Transit,TESS,True,96.68776358488707,78.58,-10.8,-54.5,True
TOI-199 b,TOI-199,80.1058735,-59.8954326,102.27,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),9.07927437,54.03082919,104.854,325.0,8.5419,5255.0,2,Transit,TESS,True,156.12366268480056,8.81,50.53,-88.47,True
TOI-700 e,TOI-700,97.0957165,-65.5786149,31.1265,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),0.953,0.818,27.80978,272.9,1.27,3459.0,4,Transit,TESS,True,157.64642702301205,-1.59,12.77,-28.34,True
TOI-771 b,TOI-771,164.1138903,-72.9851736,25.2788,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),1.36,2.47,2.3260155,543.0,14.0,3370.0,2,Transit,TESS,True,142.6109141471955,-7.11,2.02,-24.17,True
TOI-836.01,TOI-836,225.0798831,-24.4542022,27.5024,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),2.587,9.6,8.59545,665.0,26.707,4552.0,2,Transit,TESS,True,91.24923451985984,-17.68,-17.73,-11.39,True
TOI-836 b,TOI-836,225.0798831,-24.4542022,27.5024,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),1.704,4.53,3.81673,871.0,78.838,4552.0,2,Transit,TESS,True,91.24923451985984,-17.68,-17.73,-11.39,True
LHS 475 b,LHS 475,290.2379403,-82.5597883,12.4814,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),0.991,0.941,2.029088,586.0,20.8,3300.0,1,Transit,TESS,True,127.05997397375423,0.56,-1.52,-12.38,True
TOI-1136 d,TOI-1136,192.1848981,64.8552755,84.5362,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),4.627,8.35,12.5199,843.0,626.362,5770.0,6,Transit,TESS,True,53.85798530079926,-35.11,-7.58,76.53,True
TOI-1136 c,TOI-1136,192.1848981,64.8552755,84.5362,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),2.879,6.32,6.2574,1062.0,232.392,5770.0,6,Transit,TESS,True,53.85798530079926,-35.11,-7.58,76.53,True
TOI-1136 f,TOI-1136,192.1848981,64.8552755,84.5362,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),3.73591482,9.7,26.321,658.0,26.4328,5770.0,6,Transit,TESS,True,53.85798530079926,-35.11,-7.58,76.53,True
TOI-1136 e,TOI-1136,192.1848981,64.8552755,84.5362,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),2.639,6.07,18.801,737.0,48.4771,5770.0,6,Transit,TESS,True,53.85798530079926,-35.11,-7.58,76.53,True
TOI-1173 b,TOI-1173,197.6830975,70.7680117,132.353,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),8.77663189,28.28672822,7.0643971,868.0,132.0,5350.0,1,Transit,TESS,True,49.49121191029108,-41.54,-13.24,124.97,True
TOI-1416 b,TOI-1416,216.9234892,41.9529862,55.0135,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),1.62,3.48,1.0697568,1517.0,883.0,4884.0,1,Transit,TESS,True,51.89787420429034,-32.71,-24.58,36.78,True
TOI-1420 b,TOI-1420,322.9418092,66.3490054,201.918,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),11.89,25.1,6.9561063,957.0,139.0,5510.0,1,Transit,TESS,True,27.87632476101076,64.64,-48.81,184.96,True
TOI-1468 c,TOI-1468,16.6538724,19.2249195,24.7399,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),2.126,4.1,15.532477,338.1,2.13,3376.0,2,Transit,TESS,True,73.86370715208463,22.38,6.69,8.15,True
TOI-1468 b,TOI-1468,16.6538724,19.2249195,24.7399,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.401,3.04,1.8805201,683.5,36.4,3376.0,2,Transit,TESS,True,73.86370715208463,22.38,6.69,8.15,True
HIP 9618 b,HIP 9618,30.9050061,21.2813274,67.5478,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),3.82838127,8.3,20.772858,640.88,40.3,5649.0,2,Transit,TESS,True,82.16833467189946,54.01,32.33,24.52,True
HIP 9618 c,HIP 9618,30.9050061,21.2813274,67.5478,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),3.42855926,7.0,52.56363,470.31,11.7,5649.0,2,Transit,TESS,True,82.16833467189946,54.01,32.33,24.52,True
TOI-1801 b,TOI-1801,175.5755995,23.0270335,30.6796,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),2.079,5.738,10.64387,493.7,10.7276,3863.0,1,Transit,TESS,True,90.23999817013582,-28.15,2.18,12.0,True
TOI-1823 b,TOI-1823,196.2197201,63.753261,71.6456,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),7.5406241,67.4,38.8,423.63,9.2972,4927.0,1,Transit,TESS,True,52.8296382856619,-30.42,-8.85,64.26,True
TOI-2031 A b,TOI-2031 A,331.1178077,81.5659509,276.105,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),14.20177855,254.2627256,5.71548654,1358.0,567.0,6490.0,1,Transit,TESS,True,39.381766084364855,35.46,-19.56,273.12,True
TOI-2134 b,TOI-2134,271.9355015,39.0729269,22.6202,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),2.735,9.37,9.229198,660.0,32.0,4580.0,2,Transit,TESS,True,14.941519283083753,0.59,-17.55,14.26,True
TOI-2134 c,TOI-2134,271.9355015,39.0729269,22.6202,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),7.35,58.3,95.85284,302.0,1.4,4580.0,2,Transit,TESS,True,14.941519283083753,0.59,-17.55,14.26,True
TOI-2374 b,TOI-2374,319.4982407,-22.0498228,134.655,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),7.48759911,61.65871096,4.3136193,926.0,122.9,5002.0,1,Transit,TESS,True,71.57852453058054,94.9,-81.06,-50.55,True
TOI-2431 b,TOI-2431,37.7652989,8.3816255,36.0559,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),1.534,6.2,0.22419578,2063.0,2649.15,4109.0,1,Transit,TESS,True,96.04441001894986,28.2,21.85,5.26,True
TOI-3235 b,TOI-3235,207.4738488,-46.0665139,72.811,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),11.39953337,211.35589065,2.59261842,604.0,13.8883,3388.8,1,Transit,TESS,True,116.49380203390513,-44.82,-23.31,-52.43,True
TOI-3757 b,TOI-3757,91.0036423,55.0199793,181.139,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),12.0,85.3,3.438753,759.0,55.4,3913.0,1,Transit,TESS,True,79.0918328649296,-1.82,103.83,148.42,True
TOI-3884 b,TOI-3884,181.5718341,12.5070258,43.1448,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),6.43,32.59,4.5445828,441.0,6.29,3180.0,1,Transit,TESS,True,94.35882465558672,-42.11,-1.16,9.34,True
TOI-3984 A b,TOI-3984 A,226.3371468,36.7869747,108.883,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),7.9,44.0,4.353326,563.0,16.7,3476.0,1,Transit,TESS,True,48.15002587463369,-60.2,-63.08,65.2,True
TOI-4010 c,TOI-4010,20.2148196,66.0722009,177.504,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),5.93,20.31,5.414654,907.0,112.0,4960.0,4,Transit,TESS,True,49.98764997587954,67.56,24.88,162.25,True
TOI-4010 d,TOI-4010,20.2148196,66.0722009,177.504,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),6.18,38.15,14.70886,650.0,30.0,4960.0,4,Transit,TESS,True,49.98764997587954,67.56,24.88,162.25,True
TOI-4010 b,TOI-4010,20.2148196,66.0722009,177.504,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),3.02,11.0,1.348335,1441.0,714.0,4960.0,4,Transit,TESS,True,49.98764997587954,67.56,24.88,162.25,True
LP 890-9 b,LP 890-9,64.1309096,-28.3157909,32.4298,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.32,13.2,2.7299025,396.0,4.09,2850.0,2,Transit,TESS,True,139.85376697760668,12.46,25.69,-15.38,True
TOI-4336 A b,TOI-4336 A,206.1070129,-40.3373505,22.5455,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),2.137,3.33,16.336351,309.4,1.53,3307.0,2,Transit,TESS,True,113.71230352132233,-15.43,-7.56,-14.59,True
HD 20329 b,HD 20329,49.178124,15.6563542,63.6796,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.72,7.42,0.926118,2141.0,3474.0,5596.0,1,Transit,TESS,True,97.97115488927149,40.08,46.4,17.19,True
Kepler-167 e,Kepler-167,292.6585253,38.3455558,341.908,2016,Transit,Kepler,10.16,321.00669107,1071.23205,134.4,0.1,4884.0,4,Transit,Kepler,True,6.332508691546149,103.3,-247.46,212.12,True
TOI-5205 b,TOI-5205,313.7706819,24.360977,86.4493,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),11.6,343.0,1.630757,737.0,49.0,3430.0,1,Transit,TESS,True,27.532770325820604,54.48,-56.87,35.66,True
Kepler-167 c,Kepler-167,292.6585253,38.3455558,341.908,2014,Transit,Kepler,1.674,3.44,7.406106,771.0,61.175,4884.0,4,Transit,Kepler,True,6.332508691546149,103.3,-247.46,212.12,True
TOI-5293 A b,TOI-5293 A,355.828682,-2.0450945,162.229,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),11.9,170.4,2.930289,675.0,34.6,3586.0,1,Transit,TESS,True,74.07371337536446,161.7,-11.79,-5.79,True
KOI-94 d,KOI-94,297.3330716,41.8911186,477.052,2013,Transit,Kepler,11.27,106.0,22.342989,806.0,97.12,6182.0,4,Transit,Kepler,True,5.513421062194035,163.06,-315.48,318.54,True
LP 890-9 c,LP 890-9,64.1309096,-28.3157909,32.4298,2022,Transit,SPECULOOS Southern Observatory,1.367,25.3,8.457463,272.0,0.906,2850.0,2,Transit,Other transit,True,139.85376697760668,12.46,25.69,-15.38,True
HD 3167 e,HD 3167,8.7401487,4.3807215,47.2899,2022,Radial Velocity,CHaracterising ExOPlanets Satellite (CHEOPS),3.97,14.9,91.9,389.0,3.8357,5338.0,4,Radial Velocity,Radial Velocity,True,78.43345324270452,46.6,7.16,3.61,True
TOI-1136 b,TOI-1136,192.1848981,64.8552755,84.5362,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),1.9,3.5,4.1727,1216.0,360.5506,5770.0,6,Transit,TESS,True,53.85798530079926,-35.11,-7.58,76.53,True
TOI-1136 g,TOI-1136,192.1848981,64.8552755,84.5362,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),2.53,5.6,39.545,574.0,17.9249,5770.0,6,Transit,TESS,True,53.85798530079926,-35.11,-7.58,76.53,True
TOI-1338 c,TOI-1338 A,92.1330955,-59.5409853,399.017,2023,Radial Velocity,Multiple Observatories,10.3,75.4,215.79,354.89,3.3833,5723.2,2,Radial Velocity,Radial Velocity,True,161.2604742298525,-7.53,202.13,-343.95,True
WASP-84 c,WASP-84,131.1069959,1.8598933,100.588,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),1.95,15.2,1.4468849,1329.0,1452.18,5280.0,2,Transit,TESS,True,130.18376838225402,-66.1,75.75,3.26,True
TOI-6109 c,TOI-6109,50.1319206,42.6069564,151.738,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),4.8326,20.8,8.538878,786.0,63.3913,5660.0,2,Transit,TESS,True,77.51027422450078,71.59,85.72,102.72,True
TOI-6255 b,TOI-6255,331.5031606,39.2988284,20.3167,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),1.079,1.44,0.23818244,1256.46,588.9944,3421.0,1,Transit,TESS,True,30.511631955279086,13.82,-7.5,12.87,True
WASP-193 b,WASP-193,164.3491401,-29.9971229,362.087,2023,Transit,WASP-South,14.78464554,35.59678158,6.2463475,1250.0,402.0,6080.0,1,Transit,Other transit,True,135.74735341636355,-301.96,84.6,-181.03,True
LP 791-18 d,LP 791-18,165.6904843,-16.4064445,26.4927,2023,Transit,Spitzer Space Telescope,1.032,0.91,2.75485,395.5,5.83,2960.0,3,Transit,Other transit,True,126.17010426436678,-24.63,6.28,-7.48,True
TOI-6324 b,TOI-6324,330.844543,67.4986773,20.5488,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),1.059,1.17,0.279221,1216.0,284.211,3247.0,1,Transit,TESS,True,31.117782565834588,6.87,-3.83,18.98,True
HD 207496 b,HD 207496,328.7181708,-77.3388025,23.606,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),2.25,6.1,6.441008,743.0,72.9,4819.0,1,Transit,TESS,True,124.10829843092975,4.42,-2.69,-23.03,True
TOI-4010 e,TOI-4010,20.2148196,66.0722009,177.504,2023,Radial Velocity,Roque de los Muchachos Observatory,13.3,692.0,762.0,174.0,0.15,4960.0,4,Radial Velocity,Radial Velocity,True,49.98764997587954,67.56,24.88,162.25,True
GJ 367 c,GJ 367,146.121464,-45.7790165,9.41263,2023,Radial Velocity,La Silla Observatory,1.86,4.13,11.5301,,,3522.0,3,Radial Velocity,Radial Velocity,True,155.16380342718315,-5.45,3.66,-6.75,True
GJ 367 d,GJ 367,146.121464,-45.7790165,9.41263,2023,Radial Velocity,La Silla Observatory,2.33,6.03,34.369,,,3522.0,3,Radial Velocity,Radial Velocity,True,155.16380342718315,-5.45,3.66,-6.75,True
TOI-6109 b,TOI-6109,50.1319206,42.6069564,151.738,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),4.8704,21.1,5.690476,700.0,39.9451,5660.0,2,Transit,TESS,True,77.51027422450078,71.59,85.72,102.72,True
TOI-199 c,TOI-199,80.1058735,-59.8954326,102.27,2023,Transit Timing Variations,Multiple Observatories,11.4,88.99195396,273.69,255.43,0.7048,5255.0,2,Other,Other,True,156.12366268480056,8.81,50.53,-88.47,True
AU Mic e,AU Mic,311.2911369,-31.34245,9.7221,2025,Radial Velocity,Mauna Kea Observatory,4.87,21.1,33.11,,,3665.0,4,Radial Velocity,Radial Velocity,True,78.13847317794762,5.48,-6.24,-5.06,True
AU Mic d,AU Mic,311.2911369,-31.34245,9.7221,2023,Transit Timing Variations,Multiple Observatories,1.02,1.053,12.73596,,,3678.0,4,Other,Other,True,78.13847317794762,5.48,-6.24,-5.06,True
GJ 806 b,GJ 806,311.2697002,44.5002351,12.0445,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),1.331,1.9,0.9263237,940.0,130.0,3600.0,2,Transit,TESS,True,14.655948210815767,5.67,-6.46,8.44,True
GJ 806 c,GJ 806,311.2697002,44.5002351,12.0445,2023,Radial Velocity,Multiple Observatories,2.28,5.8,6.64064,490.0,9.5,3600.0,2,Radial Velocity,Radial Velocity,True,14.655948210815767,5.67,-6.46,8.44,True
HD 110067 b,HD 110067,189.8392243,20.0273377,32.1585,2023,Transit,Multiple Observatories,2.2,5.69,9.113678,800.0,69.0579,5266.0,6,Transit,Other transit,True,83.44506691479731,-29.77,-5.16,11.01,True
HD 110067 c,HD 110067,189.8392243,20.0273377,32.1585,2023,Transit,Multiple Observatories,2.388,6.3,13.673694,699.0,40.228,5266.0,6,Transit,Other transit,True,83.44506691479731,-29.77,-5.16,11.01,True
HD 110067 d,HD 110067,189.8392243,20.0273377,32.1585,2023,Transit,Multiple Observatories,2.852,8.52,20.519617,602.0,23.4102,5266.0,6,Transit,Other transit,True,83.44506691479731,-29.77,-5.16,11.01,True
HD 110067 e,HD 110067,189.8392243,20.0273377,32.1585,2023,Transit,Multiple Observatories,1.94,3.9,30.793091,533.0,13.6296,5266.0,6,Transit,Other transit,True,83.44506691479731,-29.77,-5.16,11.01,True
HD 110067 f,HD 110067,189.8392243,20.0273377,32.1585,2023,Transit,Multiple Observatories,2.601,5.04,41.05854,489.0,9.2821,5266.0,6,Transit,Other transit,True,83.44506691479731,-29.77,-5.16,11.01,True
HD 110067 g,HD 110067,189.8392243,20.0273377,32.1585,2023,Transit,Multiple Observatories,2.607,8.4,54.76992,440.0,6.3216,5266.0,6,Transit,Other transit,True,83.44506691479731,-29.77,-5.16,11.01,True
GJ 341 b,GJ 341,140.3993759,-60.2811692,10.454,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),0.88,4.0,7.57686,629.0,13.8,3770.0,1,Transit,TESS,True,156.31344975467252,-3.99,3.3,-9.08,True
TOI-6894 b,TOI-6894,173.4691418,12.4510906,73.8131,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),9.5836785,53.39517238,3.37077196,417.9,5.54,3007.0,1,Transit,TESS,True,99.6256757046257,-71.61,8.2,15.91,True
IRAS 04125+2902 b,IRAS 04125+2902,63.9283394,29.166542,159.244,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),10.73820351,80.8,8.834978,854.0,41.4199,4080.0,1,Transit,TESS,True,94.8901987960753,61.11,124.9,77.61,True
HIP 67522 c,HIP 67522,207.526001,-40.8358961,127.28,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),7.93595834,48.3,14.334892,917.0,116.049,5675.0,2,Transit,TESS,True,113.19560468498317,-85.4,-44.5,-83.23,True
Kepler-51 e,Kepler-51,296.4797624,49.9376486,783.831,2024,Transit Timing Variations,Multiple Observatories,2.18,5.4,264.284,,,5674.0,4,Other,Other,True,6.715403769750647,224.94,-451.56,599.9,True
BD+05 4868 A b,BD+05 4868 A,326.8614036,6.6053185,43.5687,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),,6.2,1.271869,1820.0,443.787,4596.0,1,Transit,TESS,True,49.27659201626258,36.24,-23.66,5.01,True
TOI-771 c,TOI-771,164.1138903,-72.9851736,25.2788,2025,Radial Velocity,Paranal Observatory,1.5,2.87,7.61,365.0,3.0,3370.0,2,Radial Velocity,Radial Velocity,True,142.6109141471955,-7.11,2.02,-24.17,True
TOI-2076 e,TOI-2076,217.3920159,39.7903991,41.9091,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),1.301,4.7,3.0223753,1110.0,253.1032,5187.0,4,Transit,TESS,True,52.678281165898106,-25.58,-19.56,26.82,True
L 98-59 f,L 98-59,124.5328604,-68.3144658,10.6194,2025,Radial Velocity,Multiple Facilities,1.48,2.8,23.064,285.0,1.1,3415.0,5,Radial Velocity,Radial Velocity,True,155.11814312251693,-2.22,3.23,-9.87,True
HIP 41378 g,HIP 41378,126.6158279,10.0803708,106.289,2025,Radial Velocity,W. M. Keck Observatory,2.5,6.81,63.19,605.0,22.3,6290.0,6,Radial Velocity,Radial Velocity,True,123.5406453060469,-62.42,84.0,18.6,True
55 Cnc B b,55 Cnc B,133.167908,28.3152863,12.4773,2025,Radial Velocity,Mauna Kea Observatory,1.69,3.5,6.7994,395.41,4.0271,3286.0,7,Radial Velocity,Radial Velocity,True,104.33856913584286,-7.51,8.01,5.92,True
